bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	1517901966	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	CDX HY 5 CDS / VIX / XIV (inverted) pic.twitter.com/pQpuPmTkVs	Sunchartist	15	7	1517902978	960780844540444672	https://twitter.com/Sunchartist/status/960780844540444672			
	USDCNH bearish engulfing day pic.twitter.com/4wupyI8A4l	Sunchartist	4	1	1517902704	960779694097383424	https://twitter.com/Sunchartist/status/960779694097383424			
	USDKRW bearish 2 crows pic.twitter.com/tAK03tqjTv	Sunchartist	2	2	1517902683	960779606151241728	https://twitter.com/Sunchartist/status/960779606151241728			
	*GERMAN DEC. MANUFACTURING ORDERS RISE 3.8% M/M; EST. 0.7% GAIN	Sunchartist	1	2	1517901820	960775989503471617	https://twitter.com/Sunchartist/status/960775989503471617			
	& Russell 2000 is green as well	Sunchartist	1	0	1517901156	960773201784487936	https://twitter.com/Sunchartist/status/960773201784487936			
	Spoos green Nasdaq +0.49%	Sunchartist	3	1	1517900884	960772061671997440	https://twitter.com/Sunchartist/status/960772061671997440			
	Nasdaq Futures green	Sunchartist	2	2	1517900656	960771106838687744	https://twitter.com/Sunchartist/status/960771106838687744			
	CSI 300 all LOD -3.03% pic.twitter.com/ORYtY3PRls	Sunchartist	1	0	1517900264	960769463166558208	https://twitter.com/Sunchartist/status/960769463166558208			
	TVIX top holders pic.twitter.com/9R3quMxqCK	Sunchartist	17	7	1517899667	960766957514444801	https://twitter.com/Sunchartist/status/960766957514444801			
	XIV holders After CS 32% stake DB & MS pic.twitter.com/hmZ7kZ3w52	Sunchartist	18	15	1517898970	960764033640030208	https://twitter.com/Sunchartist/status/960764033640030208			
	S&P / 2 year yields correlation still going strong pic.twitter.com/bfxfzYom1B	Sunchartist	4	2	1517898764	960763171899301888	https://twitter.com/Sunchartist/status/960763171899301888			
	Nifty all 50 stocks down NSE A/D 1:16.5	Sunchartist	2	0	1517898325	960761329035259905	https://twitter.com/Sunchartist/status/960761329035259905			
	Nikkei last hour is PPT pic.twitter.com/f2TaghAA3E	Sunchartist	4	0	1517896907	960755382539894784	https://twitter.com/Sunchartist/status/960755382539894784			
	NSE all Upside : Downside volume 1 : 78	Sunchartist	2	1	1517893721	960742018862301186	https://twitter.com/Sunchartist/status/960742018862301186			
	Going back to quite corner	Sunchartist	2	1	1517891177	960731349601538048	https://twitter.com/Sunchartist/status/960731349601538048			
	None	Sunchartist	1	0	1517890808	960729801249013761	https://twitter.com/Sunchartist/status/960729801249013761			
	MSCI INDIA, WISDOM TREE INDIA ETF saw no drop in number of shares outstanding	Sunchartist	4	0	1517890793	960729739215355904	https://twitter.com/Sunchartist/status/960729739215355904			
	Is this Equity end season sale starting or ending	Sunchartist	4	1	1517890674	960729238323191808	https://twitter.com/Sunchartist/status/960729238323191808			
	Nikkei -1364 -6.02%	Sunchartist	6	0	1517889678	960725061903687680	https://twitter.com/Sunchartist/status/960725061903687680			
	For once I don't mind the auto correct	Sunchartist	8	0	1517887201	960714673149550592	https://twitter.com/Sunchartist/status/960714673149550592			
	Relatively Nikkei is still in good stead until 107.30 hold. Beyoncé put your head between your legs and assume brace position	Sunchartist	3	1	1517887165	960714521550532608	https://twitter.com/Sunchartist/status/960714521550532608			
	He is good	Sunchartist	1	0	1517886121	960710142080598017	https://twitter.com/Sunchartist/status/960710142080598017			
	Didn't one of CNBC-TV18 guest call for 40 years of bull market after market was down for 2 days.	Sunchartist	1	0	1517886051	960709847833440258	https://twitter.com/Sunchartist/status/960709847833440258			
	ICYMI US 2.30 had moved from 79 to 100.91.	Sunchartist	1	1	1517885962	960709476264247296	https://twitter.com/Sunchartist/status/960709476264247296			
	Look it will be fine, by tomorrow credit card companies will increase credit limits to buy Stocks on card and then you can leverage it with your regular margin account	Sunchartist	8	1	1517885317	960706771269574656	https://twitter.com/Sunchartist/status/960706771269574656			
	So Jim please help me how do you take a NAV of $4.22 to $99 so prices are not phony	Sunchartist	37	2	1517884052	960701463876878336	https://twitter.com/Sunchartist/status/960701463876878336			
	https:// twitter.com/jimcramer/stat us/960635502201327616 …	Sunchartist	1	0	1517883972	960701129343447042	https://twitter.com/Sunchartist/status/960701129343447042			
	Does that seem normal. These guys are taking it higher to prove a point pic.twitter.com/CRrURIHhC1	Sunchartist	1	0	1517883873	960700713432096768	https://twitter.com/Sunchartist/status/960700713432096768			
	For the heck of it BTC 6420	Sunchartist	8	1	1517883647	960699764626014208	https://twitter.com/Sunchartist/status/960699764626014208			
	China & Japan PPT	Sunchartist	1	0	1517882996	960697035757305856	https://twitter.com/Sunchartist/status/960697035757305856			
	There is always first time for everything today was profanity on my post.	Sunchartist	7	0	1517882915	960696694739386368	https://twitter.com/Sunchartist/status/960696694739386368			
ripple 	Dow Jones changes its name to Ripple and we are just finding out and traders are confused with the ticker	Sunchartist	11	4	1517882755	960696021893316609	https://twitter.com/Sunchartist/status/960696021893316609			
	We are so Fucked	Sunchartist	12	2	1517882662	960695633765023744	https://twitter.com/Sunchartist/status/960695633765023744			
	Dow -659 -2.72%	Sunchartist	2	0	1517882192	960693663377514497	https://twitter.com/Sunchartist/status/960693663377514497			
	-5.39%	Sunchartist	1	0	1517882127	960693387824308224	https://twitter.com/Sunchartist/status/960693387824308224			
	Oh crap S&P 2560 -1.73%	Sunchartist	1	0	1517881795	960691997991251968	https://twitter.com/Sunchartist/status/960691997991251968			
	OK own up who mooned at Equities https:// twitter.com/uberfacts/stat us/960691265351413760 …	Sunchartist	2	0	1517881714	960691657640259584	https://twitter.com/Sunchartist/status/960691657640259584			
	WTI 63.39	Sunchartist	1	2	1517881580	960691094387286016	https://twitter.com/Sunchartist/status/960691094387286016			
	$100 billion of equity funds outflows based on yesterday close	Sunchartist	1	1	1517881505	960690782373011456	https://twitter.com/Sunchartist/status/960690782373011456			
	Nikkei -5% pic.twitter.com/YICcqo7PO8	Sunchartist	5	3	1517881371	960690219031736320	https://twitter.com/Sunchartist/status/960690219031736320			
	CVIX 1 M 9.40 pic.twitter.com/faSJ2Osmnh	Sunchartist	2	0	1517880719	960687484123271168	https://twitter.com/Sunchartist/status/960687484123271168			
	HSI 3.35%	Sunchartist	1	0	1517880491	960686529055043584	https://twitter.com/Sunchartist/status/960686529055043584			
	Shanghai comp -1.99%	Sunchartist	2	0	1517880434	960686290466357248	https://twitter.com/Sunchartist/status/960686290466357248			
	On it	Sunchartist	1	0	1517877391	960673525341147136	https://twitter.com/Sunchartist/status/960673525341147136			
	Nikkei pic.twitter.com/UdQo6Gv8CZ	Sunchartist	6	1	1517877267	960673003611680769	https://twitter.com/Sunchartist/status/960673003611680769			
	It is not that XIV fell 87% in after market who took them on margin collateral would be more interesting	Sunchartist	3	1	1517877065	960672158706843648	https://twitter.com/Sunchartist/status/960672158706843648			
	Please do tell about Quants or Robo advisory taking over Wall Street	Sunchartist	2	1	1517876918	960671541406019584	https://twitter.com/Sunchartist/status/960671541406019584			
	BREAKING :XIV TO PIVOT TO BLOCKCHAIN	Sunchartist	5	0	1517876730	960670754202255362	https://twitter.com/Sunchartist/status/960670754202255362			
	XIV NAV $4 In Cantonese 4 is hated as it sounds like Die	Sunchartist	3	0	1517876079	960668021931954177	https://twitter.com/Sunchartist/status/960668021931954177			
	Missile fund top up https:// twitter.com/jennablan/stat us/960667024241430528 …	Sunchartist	1	0	1517875935	960667419185332230	https://twitter.com/Sunchartist/status/960667419185332230			
	Nikkei open -3.38%	Sunchartist	2	3	1517875518	960665669082611713	https://twitter.com/Sunchartist/status/960665669082611713			
	No one blamed Algos when the market was going up. I remember strong fundamentals & earnings driven rally	Sunchartist	7	1	1517875424	960665275891773441	https://twitter.com/Sunchartist/status/960665275891773441			
	The first chart is short speculative in 2 year Second short HY spreads and inverse XIV. Overnight not reflected	Sunchartist	2	0	1517874657	960662056339779584	https://twitter.com/Sunchartist/status/960662056339779584			
	There is no bubble - Fed	Sunchartist	5	0	1517874580	960661734527680513	https://twitter.com/Sunchartist/status/960661734527680513			
	Short VIX manifest in other ways a popular one short Eurodollar & 2 year Treasury. Others short High Yield credit spreads Unfortunately people sleep walk into short VIX without realizing it pic.twitter.com/ckuzAp0z82	Sunchartist	3	1	1517874550	960661609969430529	https://twitter.com/Sunchartist/status/960661609969430529			
	14.22 I will stop now See you at Zero pic.twitter.com/D0OZUGj4JM	Sunchartist	4	0	1517874070	960659597898932224	https://twitter.com/Sunchartist/status/960659597898932224			
	Today's lesson Price Discovery not there as long as passive & quant drive it Next time you use fancy words like AI. DUMB code does not make it smart.	Sunchartist	6	0	1517873895	960658859965558785	https://twitter.com/Sunchartist/status/960658859965558785			
	Read this again https:// twitter.com/jessefelder/st atus/855097994131243008 …	Sunchartist	5	2	1517873767	960658326076891137	https://twitter.com/Sunchartist/status/960658326076891137			
	Time to refresh what is driving this https:// thefelderreport.com/2017/06/06/pod cast-steven-bregman-on-the-greatest-bubble-ever-passive-etf-investing/ …	Sunchartist	14	1	1517873629	960657748135362562	https://twitter.com/Sunchartist/status/960657748135362562			
	Hero or hired gun? How a British former spy became a flash point in the Russia investigation. https://www. washingtonpost.com/politics/hero- or-hired-gun-how-a-british-former-spy-became-a-flash-point-in-the-russia-investigation/2018/02/06/94ea5158-0795-11e8-8777-2a059f168dd2_story.html …	RadioFreeTom	47	13	1517957407	961009136610807808	https://twitter.com/RadioFreeTom/status/961009136610807808			
	"""A Film by Jack Horner"""	RadioFreeTom	4	0	1517954034	960994988258742272	https://twitter.com/RadioFreeTom/status/960994988258742272			
	I'VE TRIED	RadioFreeTom	2	0	1517953987	960994793508818944	https://twitter.com/RadioFreeTom/status/960994793508818944			
	wtf is wrong with people	RadioFreeTom	0	0	1517953845	960994194977382400	https://twitter.com/RadioFreeTom/status/960994194977382400			
	pic.twitter.com/sYUJvPU4UA	RadioFreeTom	3	0	1517953031	960990782755954688	https://twitter.com/RadioFreeTom/status/960990782755954688			
	No, that would be two of them	RadioFreeTom	14	0	1517952921	960990320715497472	https://twitter.com/RadioFreeTom/status/960990320715497472			
	That cold feeling you just had? It was the last molecule of hope being snuffed out of your soul	RadioFreeTom	0	0	1517952907	960990260355362824	https://twitter.com/RadioFreeTom/status/960990260355362824			
	"Stormi with an ""i,"" man. That it totally different and people will Forget it. I got nothin'."	RadioFreeTom	10	2	1517952616	960989042996281344	https://twitter.com/RadioFreeTom/status/960989042996281344			
	Hey - it didn't involve a kangaroo or a koala	RadioFreeTom	3	0	1517952554	960988782274273280	https://twitter.com/RadioFreeTom/status/960988782274273280			
	If Obama had said it, we'd be...well, you know.	RadioFreeTom	72	4	1517952184	960987230595665921	https://twitter.com/RadioFreeTom/status/960987230595665921			
	Meanwhile, the Australian Supreme Court is called to order? pic.twitter.com/5DyhgNprQU	RadioFreeTom	14	4	1517952134	960987020217733126	https://twitter.com/RadioFreeTom/status/960987020217733126			
	I see that today was another reminder that John Kelly is who we think he is.	RadioFreeTom	2367	520	1517952057	960986698086830090	https://twitter.com/RadioFreeTom/status/960986698086830090			
	But what happens if small children see that many Santa Clauses in one place? https:// twitter.com/JustinTrudeau/ status/960633671450374144 …	RadioFreeTom	150	18	1517951949	960986245580115968	https://twitter.com/RadioFreeTom/status/960986245580115968			
